설치장소명,설치시도명,위도,경도,제공기관명
환희애육원,충청남도,36.788141,126.981815,충청남도 아산시
(재)한국품질재단,충청남도,36.799437,127.011542,충청남도 아산시
꿈꾸는나무,충청남도,36.722802,127.008029,충청남도 아산시
노인종합복지관(아산),충청남도,36.781922,126.995398,충청남도 아산시
노인종합복지관(아산),충청남도,36.781922,126.995398,충청남도 아산시
대한노인회아산시지회,충청남도,36.78119,126.996908,충청남도 아산시
도고면주민센터,충청남도,36.757393,126.877566,충청남도 아산시
롯데리아 온양점,충청남도,36.78192,127.003799,충청남도 아산시
미래한국병원,충청남도,36.783128,127.016209,충청남도 아산시
방축수영장,충청남도,36.778566,126.984728,충청남도 아산시
배미수영장,충청남도,36.796478,126.976605,충청남도 아산시
전통시장 멋내는거리,충청남도,36.782737,127.002091,충청남도 아산시
전통시장 맛내는거리,충청남도,36.78267,127.003575,충청남도 아산시
터미널정류장,충청남도,36.784131,127.016269,충청남도 아산시
시민문화복지센터사거리,충청남도,36.783533,127.00435,충청남도 아산시
당항포관광지,경상남도,35.054173,128.395247,경상남도 고성군
당항포관광지,경상남도,35.054173,128.395247,경상남도 고성군
공룡박물관,경상남도,34.913323,128.148681,경상남도 고성군
고성군청,경상남도,34.974401,128.322273,경상남도 고성군
고성읍사무소,경상남도,34.978093,128.319221,경상남도 고성군
삼산면사무소,경상남도,34.936929,128.273785,경상남도 고성군
하일면사무소,경상남도,34.943479,128.192437,경상남도 고성군
하이면사무소,경상남도,34.928742,128.123127,경상남도 고성군
상리면사무소,경상남도,34.999801,128.186401,경상남도 고성군
대가면사무소,경상남도,35.017671,128.298526,경상남도 고성군
영현면사무소,경상남도,35.054217,128.205521,경상남도 고성군
영오면사무소,경상남도,35.107831,128.237617,경상남도 고성군
개천면사무소,경상남도,35.099025,128.258823,경상남도 고성군
구만면사무소,경상남도,35.088164,128.334954,경상남도 고성군
회화면사무소,경상남도,35.060421,128.373075,경상남도 고성군
마암면사무소,경상남도,35.055331,128.336561,경상남도 고성군
동해면사무소,경상남도,35.041465,128.421026,경상남도 고성군
거류면사무소,경상남도,34.991826,128.404242,경상남도 고성군
고성시외버스터미널,경상남도,34.981555,128.327111,경상남도 고성군
고성군 보건소,경상남도,34.969576,128.315762,경상남도 고성군
고성군 종합사회복지관,경상남도,34.975013,128.327801,경상남도 고성군
고성군 노인복지관,경상남도,34.969646,128.313363,경상남도 고성군
고성군 청소-09문화의집,경상남도,34.978553,128.309584,경상남도 고성군
고성(통영)휴게소,경상남도,35.051813,128.263241,경상남도 고성군
고성(하남)휴게소,경상남도,35.056424,128.252661,경상남도 고성군
경상남도교육종합복지관,경상남도,35.056694,128.395761,경상남도 고성군
고성공룡시장,경상남도,34.972791,128.323392,경상남도 고성군
고성시장,경상남도,34.977333,128.322968,경상남도 고성군
경상남도청소-09수련원,경상남도,34.907138,128.150891,경상남도 고성군
고성우체국,경상남도,34.975868,128.323707,경상남도 고성군
평창군청,강원도,37.370976,128.381382,강원도 평창군
농업기술센터,강원도,37.377618,128.387504,강원도 평창군
상하수도사업소,강원도,37.379793,128.378555,강원도 평창군
대화면사무소,강원도,37.500966,128.449505,강원도 평창군
용평면사무소,강원도,37.606757,128.431578,강원도 평창군
봉평면사무소,강원도,37.616157,128.370606,강원도 평창군
대화전통시장,강원도,37.500214,128.446704,강원도 평창군
봉평전통시장,강원도,37.615556,128.368952,강원도 평창군
진부전통시장,강원도,37.637019,128.549397,강원도 평창군
문화예술회관,강원도,37.361387,128.382125,강원도 평창군
종합운동장,강원도,37.359085,128.382475,강원도 평창군
국민체육센터,강원도,37.359085,128.382475,강원도 평창군
대화시외버스터미널,강원도,37.500244,128.444191,강원도 평창군
평창시외버스터미널,강원도,37.366441,128.384397,강원도 평창군
장평시외버스터미널,강원도,37.586126,128.405451,강원도 평창군
진부시외버스터미널,강원도,37.636233,128.549672,강원도 평창군
횡계시외버스터미널,강원도,37.673136,128.696067,강원도 평창군
평창군장애인복지회관,강원도,37.368983,128.389062,강원도 평창군
평창(상)휴게소,강원도,37.610328,128.454324,강원도 평창군
평창(하)휴게소,강원도,37.605532,128.444626,강원도 평창군
평창군보건의료원,강원도,37.351439,128.383698,강원도 평창군
미탄보건지소,강원도,37.340877,128.490861,강원도 평창군
방림보건지소,강원도,37.426198,128.384012,강원도 평창군
대화보건지소,강원도,37.501417,128.448915,강원도 평창군
봉평보건지소,강원도,37.617112,128.370448,강원도 평창군
용평보건지소,강원도,37.589736,128.416209,강원도 평창군
진부보건지소,강원도,37.635506,128.545231,강원도 평창군
대관령보건지소,강원도,37.674197,128.7040351,강원도 평창군
평창군축산협동조합,강원도,37.368193,128.395758,강원도 평창군
평창올림픽시장,강원도,37.367265,128.385784,강원도 평창군
평창군 문화복지센터,강원도,37.368764,128.386126,강원도 평창군
평창군 청소년문화의집,강원도,37.636905,128.543874,강원도 평창군
평창군청 종합민원과,강원도,37.370976,128.381382,강원도 평창군
평창읍사무소,강원도,37.369015,128.388471,강원도 평창군
진부면사무소,강원도,37.637372,128.544414,강원도 평창군
대관령면사무소,강원도,37.673449,128.697499,강원도 평창군
미탄면사무소,강원도,37.342254,128.486904,강원도 평창군
방림면사무소,강원도,37.4264437,128.385435,강원도 평창군
허브나라,강원도,37.636708,128.342633,강원도 평창군
양떼목장,강원도,37.689506,128.752714,강원도 평창군
월정사,강원도,37.7319381,128.5928851,강원도 평창군
상원사,강원도,37.787754,128.5640835,강원도 평창군
이효석문학관,강원도,37.614215,128.3701239,강원도 평창군
바위공원,강원도,37.377497,128.41005,강원도 평창군
효석문화마을,강원도,37.614812,128.371464,강원도 평창군
땀띠공원,강원도,37.501342,128.451183,강원도 평창군
서부재활체육센터,서울특별시,37.6056209,126.907072,서울특별시 은평구
녹번종합사회복지관,서울특별시,37.6026699,126.931791,서울특별시 은평구
은평종합사회복지관,서울특별시,37.585072,126.899337,서울특별시 은평구
증산종합시장2,서울특별시,37.5818277,126.9051477,서울특별시 은평구
갈곡리 어린이공원,서울특별시,37.6239915,126.9165079,서울특별시 은평구
갈마어린이공원,서울특별시,37.614644,126.9156847,서울특별시 은평구
구파발역2번출구,서울특별시,37.6342193,126.9200015,서울특별시 은평구
구파발역3번출구,서울특별시,37.635789,126.919212,서울특별시 은평구
구파발역앞광장,서울특별시,37.6342193,126.9200015,서울특별시 은평구
궁말어린이공원1,서울특별시,37.6166579,126.9091589,서울특별시 은평구
궁말어린이공원 2,서울특별시,37.6168641,126.9091355,서울특별시 은평구
녹번서근린공원,서울특별시,37.604291,126.926111,서울특별시 은평구
대림시장(새절역),서울특별시,37.5886573,126.917985,서울특별시 은평구
대림시장(새절역),서울특별시,37.5871389,126.9172224,서울특별시 은평구
대조시장,서울특별시,37.60859,126.926655,서울특별시 은평구
대조어린이공원,서울특별시,37.6153227,126.919702,서울특별시 은평구
물빛공원,서울특별시,37.618819,126.9200412,서울특별시 은평구
박석고개공원,서울특별시,37.6250463,126.9188387,서울특별시 은평구
백련근린공원,서울특별시,37.5942926,126.926544,서울특별시 은평구
북한산성입구,서울특별시,37.6580123,126.9458544,서울특별시 은평구
분토골어린이공원,서울특별시,37.5867965,126.9114404,서울특별시 은평구
불광생태공원,서울특별시,37.611613,126.9411262,서울특별시 은평구
불광어린이공원,서울특별시,37.6163,126.9309945,서울특별시 은평구
불광역,서울특별시,37.6098232,126.9348476,서울특별시 은평구
불광역 거리,서울특별시,37.6105437,126.9314316,서울특별시 은평구
불광천,서울특별시,37.588053,126.919522,서울특별시 은평구
불광천,서울특별시,37.595415,126.914492,서울특별시 은평구
불광천,서울특별시,37.590235,126.91347,서울특별시 은평구
불광천,서울특별시,37.583661,126.909461,서울특별시 은평구
불광천,서울특별시,37.5836654,126.9089986,서울특별시 은평구
불광천1,서울특별시,37.5781532,126.9029984,서울특별시 은평구
불광천3,서울특별시,37.5809908,126.9061404,서울특별시 은평구
불광천4,서울특별시,37.5885127,126.9140525,서울특별시 은평구
불광천5,서울특별시,37.5928496,126.915029,서울특별시 은평구
불광천6,서울특별시,37.5990218,126.9169483,서울특별시 은평구
서갈현어린이공원,서울특별시,37.6211812,126.9156266,서울특별시 은평구
서북병원,서울특별시,37.6041552,126.9048703,서울특별시 은평구
시루메공원,서울특별시,37.5829919,126.907,서울특별시 은평구
신흥어린이공원,서울특별시,37.5958376,126.9118545,서울특별시 은평구
양지시장,서울특별시,37.588,126.917,서울특별시 은평구
역마을어린이공원,서울특별시,37.6010866,126.9188662,서울특별시 은평구
역말사거리,서울특별시,37.6039735,126.9153329,서울특별시 은평구
역말어린이공원,서울특별시,37.6068764,126.9142375,서울특별시 은평구
역촌동걷고싶은거리,서울특별시,37.6066451,126.9156339,서울특별시 은평구
역촌동걷고싶은거리,서울특별시,37.6020077,126.918803,서울특별시 은평구
역촌시장,서울특별시,37.6125382,126.914164,서울특별시 은평구
역촌중앙시장,서울특별시,37.6128888,126.916,서울특별시 은평구
역촌초등학교 정문,서울특별시,37.6019701,126.915,서울특별시 은평구
연서공원,서울특별시,37.604,126.917,서울특별시 은평구
연서시장,서울특별시,37.6193359,126.922857,서울특별시 은평구
연서시장,서울특별시,37.6192792,126.9214279,서울특별시 은평구
연신내로데오거리1,서울특별시,37.619771,126.91961,서울특별시 은평구
연신내로데오거리2,서울특별시,37.6193246,126.91788,서울특별시 은평구
연신내로데오거리3,서울특별시,37.6180331,126.918187,서울특별시 은평구
연신내로데오거리4,서울특별시,37.617561,126.921426,서울특별시 은평구
연신내역,서울특별시,37.6180217,126.920184,서울특별시 은평구
연신내역1번출구,서울특별시,37.6202841,126.9204743,서울특별시 은평구
예일여고,서울특별시,37.6106328,126.9176736,서울특별시 은평구
은평구민체육센터앞1,서울특별시,37.6329789,126.9216933,서울특별시 은평구
