주차장명,관리기관명,위도,경도
상대원 3동,성남도시개발공사 노외주차처,37.44085696,127.1648226
금광1동 제1,성남도시개발공사 노외주차처,37.44305962,127.1695057
금광2동 제2,성남도시개발공사 노외주차처,37.45048649,127.1599434
금광공영주차장,성남도시개발공사 노외주차처,37.44627147,127.166525
금광2동 제1,성남도시개발공사 노외주차처,37.44788906,127.1643995
자혜,성남도시개발공사 노외주차처,37.45071659,127.1681307
은행2동 제3,성남도시개발공사 노외주차처,37.45491505,127.1631716
은행동 제5,성남도시개발공사 노외주차처,,
은행1동 제2,성남도시개발공사 노외주차처,,
은행2동 제4,성남도시개발공사 노외주차처,37.45668625,127.1721948
은행동 제6,성남도시개발공사 노외주차처,37.45384735,127.1638248
은행동 제7,성남도시개발공사 노외주차처,37.45452326,127.1650108
은행동 제8,성남도시개발공사 노외주차처,37.45666744,127.1651782
은행동 제9,성남도시개발공사 노외주차처,37.45661039,127.1698302
상대원 제1,성남도시개발공사 노외주차처,37.43890924,127.1684613
은행1,성남도시개발공사 노외주차처,37.4515464,127.16495
중앙동 제5,성남도시개발공사 노외주차처,37.43726778,127.1509841
중앙동 제1,성남도시개발공사 노외주차처,37.44437766,127.1572227
중앙동 제2,성남도시개발공사 노외주차처,37.44141637,127.1562854
중앙동 제3,성남도시개발공사 노외주차처,37.43869425,127.1543452
중앙동 제4,성남도시개발공사 노외주차처,37.44064337,127.1548645
해오름,성남도시개발공사 노외주차처,37.44109187,127.1590917
은행동 제10,성남도시개발공사 노외주차처,37.45750994,127.1657814
모란공영,성남도시개발공사 노외주차처,,
중원어린이도서관부설주차장,성남도시개발공사 노외주차처,37.44762767,127.1631694
야탑동 제1,성남도시개발공사 노외주차처,37.40748884,127.1554062
야탑 제1환승,성남도시개발공사 노외주차처,37.41206876,127.1291734
야탑 제2환승,성남도시개발공사 노외주차처,37.4117563,127.1281653
맛고을,성남도시개발공사 노외주차처,37.41165862,127.1317843
점골,성남도시개발공사 노외주차처,37.37694545,127.1399836
정자전원마을,성남도시개발공사 노외주차처,37.35921975,127.124509
정자역환승,성남도시개발공사 노외주차처,37.36575281,127.1073292
오리환승,성남도시개발공사 노외주차처,37.33972198,127.1094318
금곡동,성남도시개발공사 노외주차처,37.35081423,127.1068249
수내동,성남도시개발공사 노외주차처,37.3667955,127.1279624
수내역,성남도시개발공사 노외주차처,37.37927879,127.1188561
판교역환승,성남도시개발공사 노외주차처,,
삼평동 임시,성남도시개발공사 노외주차처,37.39698133,127.1083947
서현 환승,성남도시개발공사 노외주차처,37.38457526,127.1238824
판교공,성남도시개발공사 노외주차처,37.39362374,127.1107478
율동공원 A주차장,성남도시개발공사 노외주차처,37.38335566,127.1500042
율동공원 B주차장,성남도시개발공사 노외주차처,37.37345052,127.148002
성수역3번출구 앞,서울특별시성동구도시관리공단,37.5432055,127.0566823
KT성수분국 앞,서울특별시성동구도시관리공단,37.5453035,127.0614028
마장축산물시장 남문,서울특별시성동구도시관리공단,37.5683553,127.0407072
마장축산물시장 북문,서울특별시성동구도시관리공단,37.5707145,127.039841
마장현대아파트 앞,서울특별시성동구도시관리공단,37.570187,127.0430865
장한평자동차시장 가동,서울특별시성동구도시관리공단,37.561453,127.0592078
한전변전소 뒤,서울특별시성동구도시관리공단,37.5676224,127.0383745
마장주민센터앞,서울특별시성동구도시관리공단,37.5658954,127.0458031
마장동대형버스(버스),서울특별시성동구도시관리공단,37.5663246,127.0453883
(지정)강변,서울특별시성동구도시관리공단,37.5366447,127.0488692
금호초등학교(건물),서울특별시성동구도시관리공단,37.5523437,127.0194207
성수2가1동(건물),서울특별시성동구도시관리공단,37.5368616,127.0563893
송정동 (건물),서울특별시성동구도시관리공단,37.5497209,127.0682035
하왕십리(건물),서울특별시성동구도시관리공단,37.5605019,127.028167
성수2가3동(건물),서울특별시성동구도시관리공단,37.5490127,127.0549305
응봉동(건물),서울특별시성동구도시관리공단,37.5533258,127.0305332
용답동(건물),서울특별시성동구도시관리공단,37.5644539,127.0540087
살곶이 공영주차장,서울특별시성동구도시관리공단,37.5543601,127.0472566
응봉동(평면),서울특별시성동구도시관리공단,37.5505322,127.0345617
도선동,서울특별시성동구도시관리공단,37.5656446,127.0319098
홍익동(건물),서울특별시성동구도시관리공단,37.565856,127.0338459
강변(건물),서울특별시성동구도시관리공단,37.5366447,127.0488692
마장동(건물),서울특별시성동구도시관리공단,37.5700669,127.0349419
성수1가2동(평면),서울특별시성동구도시관리공단,37.5498494,127.0497575
마장동축산물시장(평면),서울특별시성동구도시관리공단,37.5715324,127.0399924
용답제2공영주차장,서울특별시성동구도시관리공단,37.563027,127.0559285
마장동축산물 서문,서울특별시성동구도시관리공단,37.5706795,127.0385448
성수1가1동(건물),서울특별시성동구도시관리공단,37.5397645,127.0460805
롯데광복점뒤(2),부산시설공단,35.09793555,129.0379919
영선대로 지하공영,부산시설공단,35.0904008,129.0431855
도시철도 동래역,부산시설공단,35.20707356,129.0782974
도시철도 온천장역,부산시설공단,35.22028597,129.0863784
도시철도 명륜역,부산시설공단,35.21728174,129.0845885
대연고가도로밑,부산시설공단,35.12930686,129.1048386
국철 화명역,부산시설공단,35.23554957,129.0080921
해운대광장,부산시설공단,35.15910673,129.1602827
"반송1,3동 공영",부산시설공단,35.21956687,129.1539603
반여도서관앞,부산시설공단,35.20212548,129.1329384
요트경기장 앞,부산시설공단,35.16375033,129.1385022
동백사거리,부산시설공단,35.16531189,129.1571547
중동역 공영,부산시설공단,35.16691676,129.1698172
도시철도 장산역1번,부산시설공단,35.17053707,129.1763708
도시철도 장산역2번,부산시설공단,35.16902977,129.1774061
미포공영,부산시설공단,35.16169957,129.1702975
반여2배수지,부산시설공단,35.19489433,129.1329601
해운대센텀시티,부산시설공단,35.17688895,129.1266373
부산기계공고,부산시설공단,35.16184075,129.1528975
도시철도 하단역,부산시설공단,35.10460028,128.9644487
도시철도 구서역,부산시설공단,35.24726797,129.0912923
도시철도 부산대역 북측,부산시설공단,35.2296176,129.0893411
도시철도 장전역,부산시설공단,35.23809095,129.0881481
도시철도 부산대역 남측,부산시설공단,35.22786393,129.089239
도시철도 남산역,부산시설공단,35.26546412,129.0927357
도시철도 노포역,부산시설공단,35.28468657,129.0954812
수변공원,부산시설공단,35.15473654,129.1310683
광안해수월드 옆,부산시설공단,35.15635976,129.1340732
서부터미널,부산시설공단,35.16230038,128.9859396
사상역 광장,부산시설공단,35.16230038,128.9859396
덕포공영,부산시설공단,35.17517035,128.9819064
학장천 복개,부산시설공단,35.15103314,129.006434
도시철도 냉정역,부산시설공단,35.14759456,128.9981295
삼락천로 공영주차장,부산시설공단,35.17506366,128.9800555
삼락재첩거리 공영주차장,부산시설공단,35.19307461,128.9854414
남항항만부지,부산시설공단,35.09651557,129.0291671
평화시장,부산시설공단,,
골드테마거리,부산시설공단,,
롯데광복점뒤,부산시설공단,,
중앙공원,부산시설공단,35.11308747,129.0278101
동대신동 공영,부산시설공단,35.11656427,129.0201444
범일고가,부산시설공단,35.13467865,129.0607596
화신칼라앞,부산시설공단,35.13945728,129.0625212
수정초등공영,부산시설공단,35.13126498,129.0467291
수성초등학교 지하공영,부산시설공단,35.13455159,129.0427218
범일초등공영,부산시설공단,35.13957116,129.0496534
부산대교밑,부산시설공단,,
신선3동 공영,부산시설공단,35.08065516,129.0460909
메가박스서면점앞,부산시설공단,35.15052258,129.0589779
부암로타리,부산시설공단,,
부전복개도로,부산시설공단,35.15052258,129.0589779
시민장례식장앞,부산시설공단,35.14169756,129.0622048
적십자회관,부산시설공단,35.16109528,129.0758538
네오스포밑,부산시설공단,35.15194986,129.0553798
개성동천,부산시설공단,35.15577311,129.0501389
부산도시공사옆,부산시설공단,35.15130958,129.0561493
수안동 주차빌딩,부산시설공단,35.20115585,129.0834779
구포대교밑,부산시설공단,35.20285539,128.9956663
만덕2동사앞,부산시설공단,35.21109294,129.0380103
도시철도 구남역,부산시설공단,35.19636201,128.9957489
금사고가밑,부산시설공단,35.2425689,129.1347619
회동고가밑,부산시설공단,,
구서IC 화물주차장,부산시설공단,35.24963398,129.0949607
주례역주변 복개,부산시설공단,35.15103314,129.006434
광일초등공영,부산시설공단,35.10400525,129.029866
자유시장,부산시설공단,,
부전시장 앞,부산시설공단,35.18219082,129.0550743
부전역 공영,부산시설공단,35.1635629,129.0618086
서면시장 앞,부산시설공단,35.15052258,129.0589779
반송시장 1번,부산시설공단,35.23292218,129.1557544
반송시장 2번,부산시설공단,35.23292218,129.1557544
삼산노상공영주차장,울산광역시 남구도시관리공단,35.5392461,129.3291891
고래박물관 부설,울산광역시 남구도시관리공단,35.502732,129.3793089
남구청 부설,울산광역시 남구도시관리공단,35.5437339,129.3279213
삼호연안다목적광장,울산광역시 남구도시관리공단,35.5523676,129.2732763
여천천2,울산광역시 남구도시관리공단,35.5312471,129.3061052
공구월드옆,울산광역시 남구도시관리공단,35.5358758,129.3400962
어은로 노상,울산광역시 남구도시관리공단,35.5505639,129.2712483
여천천,울산광역시 남구도시관리공단,35.5306661,129.3064056
공구상가앞,울산광역시 남구도시관리공단,35.5357927,129.3406804
팔등로,울산광역시 남구도시관리공단,35.5442311,129.3074519
신정시장 앞,울산광역시 남구도시관리공단,35.5417178,129.3070747
신정동 지하,울산광역시 남구도시관리공단,35.5448265,129.3079027
무거섬들공원,울산광역시 남구도시관리공단,35.5427092,129.2589693
옥동구법원부지,울산광역시 남구도시관리공단,35.5380616,129.2854475
야음,울산광역시 남구도시관리공단,35.5224028,129.3310266
신정 1동,울산광역시 남구도시관리공단,35.5414452,129.3061208
신정 3동,울산광역시 남구도시관리공단,35.5443546,129.3111747
보람병원 앞,울산광역시 남구도시관리공단,35.5435862,129.3376795
울산병원 앞,울산광역시 남구도시관리공단,35.5465623,129.3213589
번영교밑,울산광역시 남구도시관리공단,35.5437472,129.3542381
평창현대앞,울산광역시 남구도시관리공단,35.5415336,129.3348687
태화강둔치,울산광역시 남구도시관리공단,35.5503606,129.3053139
삼산동2,울산광역시 남구도시관리공단,35.5385557,129.343707
삼산동1,울산광역시 남구도시관리공단,35.536942,129.3402629
야음장생포동,울산광역시 남구도시관리공단,35.5194817,129.3355766
왕생이,울산광역시 남구도시관리공단,35.540116,129.327437
신정5동,울산광역시 남구도시관리공단,35.5459155,129.3197734
중앙로1 노상유료,경상북도 안동시청,36.566189,128.728141
중앙로2 노상유료,경상북도 안동시청,36.565883,128.729512
